,Product,Reviewer Name,Rating,Text,Date,Country,ASIN,Language,Rules,Label,Stars,Vader Sentiment
498,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jason L,5.0 out of 5 stars,"These were such an Awesome Surprise.  I needed airbuds and am on a tight budget, I figured I would get these and make the best of it.  These arrived quickly, charged quickly, and connected to my phone with ease. The sound quality is so good, they fit well and are comfortable in my ears.  I am beyond happy with my purchase.  Try these your wont be disappointed, especially for the price point.",7/17/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9822
499,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amy B,1.0 out of 5 stars,I wanted a pair of wireless ear buds for gardening and these are working good. They have a very delicate touch for the control buttons but once you get used to it and not touch them all the time they work great!  I even bought some for my husband as a birthday gift.,4/26/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.9184
500,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Bree,5.0 out of 5 stars,These really are some good ear buds. Affordable and I love the touch functionality. Good value compared to the apply air pods. Fitting can be adjusted just a little but I still love them,5/22/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9206
501,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",JQ,4.0 out of 5 stars,Works well,6/28/2022,United States,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,4,0.2732
502,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Julianne L,4.0 out of 5 stars,Very happy with this product. They have good sound quality and great battery lifespan. Great value!,9/18/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.9571
503,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Kyla Stefan,4.0 out of 5 stars,So far I am very pleased with these ear buds. I had a previous pair from another vendor that didn’t fit right and didn’t last long but these are much better. They paired very easy to my phone and the quality was great. Looking forward to using them more!,8/6/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.9579
504,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Lisa M. Thomas,5.0 out of 5 stars,I haven’t used them very long but I really like them. I’ve used them to workout in and jus listen to music when I’m out and about. They’re a cheap airpod dupe. They sound good and the battery life is pretty decent too.,8/13/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.8621
505,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",KEN WILLIAMS,5.0 out of 5 stars,A little hard to get started and you have to turn them on every time you use but the sound is good and surprisingly the bass is too.,9/8/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.7647
506,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",A,5.0 out of 5 stars,"My daughter lost my AirPods, so I bought this. It works perfectly! I love it! I recommended it to my friends, too.",9/13/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9115
507,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",T.N.,5.0 out of 5 stars,"These inexpensive ear buds exceeded my expectations. The sound quality is great.  I couldn’t bring myself to spend big $$ on apple. I figured - how bad could they be? They paired easily, and now I can listen to my favorite music without annoying other family members.  Great value!",8/5/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9331
508,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jim,5.0 out of 5 stars,"Fantastic product for the price. Great noise cancellation, sound quality and battery life. Great for running, meetings, etc. I highly recommend.",9/13/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9392
509,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",jt,1.0 out of 5 stars,"Price was too good to pass on , and I was very happily surprised. They are really a good product . Thought they might be a couple weeks snd low quality- no way !! Have had them a few months now and  I’m very satisfied .",8/8/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.9052
510,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Matthew Allen Gibson,5.0 out of 5 stars,They sound good not over bearing in bass and sound the buttons on earbuds them selves are touchy but all in all great battery life for what I do at work all day walking around,9/9/2022,United States,B09LCVHCVX,en,4 :,Suspicious,5,0.8225
511,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",vanessa,5.0 out of 5 stars,I’ve bought other wireless headphones but they just never seem to fit well. These ones fit perfectly though and stay in while I’m at the gym. The sound quality is great and battery lasts a long time. Super happy with my purchase!,8/12/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9734
512,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Taylor Varns,3.0 out of 5 stars,These head phones surprised me with how great the sound quality is and how long the battery last. Definitely worth it!,9/14/2022,United States,B09LCVHCVX,en,,Not Suspicious,3,0.8718
513,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jordan Dooley,5.0 out of 5 stars,"My boyfriend needed/ wanted some Bluetooth headphones for work and doing things around the house. We looked at a bunch of different kinds and he chose these and he’s glad he did! They’re perfect for his job which can be loud, but these make it easy for him to cancel out the extra noise and just relax. They fit perfectly in his ear and he’s already gotten tons of compliments on the sleekness of the holder and the compact size of the whole product. He’s had them for about a week and has only had to recharge them once! We’re glad we didn’t waste money on getting “expense” Bluetooth headphones but still get the same quality as the “expensive” brands. 10/10 would recommend!",4/27/2022,United States,B09LCVHCVX,en,"3, 6, 7 :",Suspicious,5,0.981
514,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Randi,5.0 out of 5 stars,I wish I could change the actions buttons.. Its very sensitive and when I touch the ear piece to push it in while on the phone it hangs up. Also the cord is super short.,9/7/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.765
515,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Kimberly,5.0 out of 5 stars,"Excellent battery life, good sound quality, no issues with pairing with iphone. Very good product for the price.",9/15/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.8074
516,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Pam RN,3.0 out of 5 stars,Nice sound. Easy to charge. Easy to wear,9/26/2022,United States,B09LCVHCVX,en,,Not Suspicious,3,0.8225
517,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Namaste3,5.0 out of 5 stars,"Sound great, amazing price and arrived same day. Best sound I've ever had for a reasonably price ear bud",9/14/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9201
518,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Sean Woodfork,5.0 out of 5 stars,Decent sound quality,6/22/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.0
519,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Royce A.,1.0 out of 5 stars,"Sounds quality is great and battery life. I rarely use both earbuds, but noise cancellation is fair, depends on how loud you want them. If you use both and the volume all the way up, then you can’t hear anything.",8/14/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.714
520,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",zahily,4.0 out of 5 stars,"incredible 🥰 I love them, they sound perfect with music and for phone calls, I recommend them 100% 🥰",9/14/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.886
521,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Marisa Vollstaedt,5.0 out of 5 stars,Sound quality is very good. The battery life is great. Nice pair pair of ear buds for the price.,9/14/2022,United States,B09LCVHCVX,en,4 :,Suspicious,5,0.8777
522,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Tirig,5.0 out of 5 stars,"It was definitely worth the money. Its noise cancelation is very good, battery life last long Aswell",9/15/2022,United States,B09LCVHCVX,en,4 :,Suspicious,5,0.7778
523,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Christopher Kingsley,5.0 out of 5 stars,These wireless earbuds are amazing! I honestly can't believe how good they are and at such a great price. They actually feel better in my ears than my old wired Apple ones. I would definitely recommend others get this product!,8/13/2022,United States,B09LCVHCVX,en,"3, 6 :",Suspicious,5,0.953
524,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",randall,5.0 out of 5 stars,Thus far I Have enjoyed the Yobola T9 wireless earbuds. They have great noise cancelling and a really nice sound. I use them at the gym and while shopping. They quickly and easily connect to my phone and they hold a charge for a long time.,8/8/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.902
525,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Heather,5.0 out of 5 stars,The battery life is excellent. The ear buds are great,9/20/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.8316
526,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,"These are compact and lightweight.  More importantly, they are amazingly comfortable.  It is hard for me to find small enough ear buds that will stay in my ears.  Nit only do these fit perfectly, but I can wear them for hours without pain.  Highly recommend!",8/1/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.7963
527,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Donna,5.0 out of 5 stars,I'm a senior and I've never owned a pair of ear buds and wanted to try a pair.  Did not want to pay hundreds like the ones my grandkids own.I found these and thought I'd give them a try and if they weren't great I'd order a more expensive pair.  I'm very pleased with my purchase and highly recommend them.,7/19/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.6447
528,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Tlwillz,5.0 out of 5 stars,"I like the shape and the ease of the earbuds.  They fit into my ears like AirPods.  However, the sound quality is starting to fade in and out on the right one.  They also fade in and out when I’m exercising or walking.  Ive had them for a little over a month and I figured they would do well for a little longer than that.",8/12/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.8779
529,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Wendy,1.0 out of 5 stars,Love the compact design and ease of use. I use it for conference/zoom calls. Works great!,9/15/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.902
